trade_date,sec_code,weight
2019-07-31,002250.SZ,0.008185532784231602
2019-07-31,002266.SZ,0.006259391917375595
2019-07-31,002285.SZ,0.0071664569161081874
2019-07-31,002317.SZ,0.005599606521710777
2019-07-31,002366.SZ,0.0037823588925266693
2019-07-31,002368.SZ,0.009182005822392815
2019-07-31,002372.SZ,0.01918985238735178
2019-07-31,002373.SZ,0.012566709130855933
2019-07-31,002382.SZ,0.005958092711518481
2019-07-31,002399.SZ,0.020858365767136774
2019-07-31,002424.SZ,0.005531416619433026
2019-07-31,002470.SZ,0.007255773748225883
2019-07-31,002503.SZ,0.004250791349868782
2019-07-31,002506.SZ,0.02874945647697815
2019-07-31,002517.SZ,0.005623577461336868
2019-07-31,002544.SZ,0.00531337310530389
2019-07-31,002572.SZ,0.00981946201002821
2019-07-31,002681.SZ,0.00393290899657058
2019-07-31,002690.SZ,0.008531946442702195
2019-07-31,002821.SZ,0.009589122092071509
2019-07-31,002936.SZ,0.002467572339233786
2019-07-31,300002.SZ,0.00436956814341557
2019-07-31,300027.SZ,0.008653666744919776
2019-07-31,300055.SZ,0.004837760145119787
2019-07-31,300113.SZ,0.006200729033302749
2019-07-31,300197.SZ,0.004532945312005161
2019-07-31,300199.SZ,0.003964839846968393
2019-07-31,300207.SZ,0.01448156516587828
2019-07-31,300287.SZ,0.003630929881668381
2019-07-31,300297.SZ,0.004562355523991929
2019-07-31,300315.SZ,0.00743036112448565
2019-07-31,300376.SZ,0.008898931495573456
2019-07-31,300418.SZ,0.00682379104895928
2019-07-31,600006.SH,0.00819207483589711
2019-07-31,600008.SH,0.013829764555706345
2019-07-31,600026.SH,0.01442833326259239
2019-07-31,600058.SH,0.007261353977339809
2019-07-31,600060.SH,0.00924369513087366
2019-07-31,600143.SH,0.01108019579423687
2019-07-31,600166.SH,0.011946084837873242
2019-07-31,600183.SH,0.03429676804323346
2019-07-31,600291.SH,0.008646287244308493
2019-07-31,600315.SH,0.017403930323683883
2019-07-31,600316.SH,0.009138972554783194
2019-07-31,600329.SH,0.006240279839949742
2019-07-31,600376.SH,0.016533397998764007
2019-07-31,600393.SH,0.002318838089834674
2019-07-31,600416.SH,0.004209714893657209
2019-07-31,600418.SH,0.008163236742497061
2019-07-31,600466.SH,0.015117943448930004
2019-07-31,600500.SH,0.012618531466609332
2019-07-31,600528.SH,0.016502553344523586
2019-07-31,600563.SH,0.008134033819853306
2019-07-31,600584.SH,0.011518902959790835
2019-07-31,600597.SH,0.011024393503097613
2019-07-31,600633.SH,0.01080533012540085
2019-07-31,600640.SH,0.005786266429307655
2019-07-31,600645.SH,0.005759592436648666
2019-07-31,600657.SH,0.005105959388684491
2019-07-31,600673.SH,0.016188385616252188
2019-07-31,600729.SH,0.00950313847258947
2019-07-31,600745.SH,0.021220292960038502
2019-07-31,600839.SH,0.011324963050467318
2019-07-31,600862.SH,0.011527443280722994
2019-07-31,600863.SH,0.015170760773529867
2019-07-31,600909.SH,0.014652122837309862
2019-07-31,600978.SH,0.004377138350222426
2019-07-31,601068.SH,0.0014991082371005686
2019-07-31,601118.SH,0.017812539076632276
2019-07-31,601326.SH,0.004578474343304667
2019-07-31,601608.SH,0.014572109150906617
2019-07-31,601689.SH,0.008849596631936222
2019-07-31,601777.SH,0.0037732796193026743
2019-07-31,601872.SH,0.018191546911398324
2019-07-31,601966.SH,0.018815404918132026
2019-07-31,603198.SH,0.011462271511279522
2019-07-31,603515.SH,0.0032030266366722855
2019-07-31,603517.SH,0.007232507592366037
2019-07-31,603650.SH,0.0017155017280593165
2019-07-31,603866.SH,0.022650091932409046
2019-08-30,000021.SZ,0.012448985116561593
2019-08-30,000028.SZ,0.011418487006588277
2019-08-30,000061.SZ,0.0071424542518988615
2019-08-30,000066.SZ,0.02071364393072188
2019-08-30,000537.SZ,0.0019920310954696543
2019-08-30,000563.SZ,0.012648391064709961
2019-08-30,000564.SZ,0.003418509162804737
2019-08-30,000600.SZ,0.004736710424414028
2019-08-30,000636.SZ,0.00861814408452815
2019-08-30,000732.SZ,0.011850533227576407
2019-08-30,000750.SZ,0.01637796882573535
2019-08-30,000758.SZ,0.0071436088716299246
2019-08-30,000778.SZ,0.012052513665665659
2019-08-30,000829.SZ,0.0038291871172835418
2019-08-30,000997.SZ,0.01347402218726637
2019-08-30,002019.SZ,0.008104884408132174
2019-08-30,002049.SZ,0.0252555902903658
2019-08-30,002064.SZ,0.006154926719484278
2019-08-30,002075.SZ,0.01348018536015515
2019-08-30,002191.SZ,0.010878624267469845
2019-08-30,002221.SZ,0.009258567961034393
2019-08-30,002223.SZ,0.014668429490142552
2019-08-30,002250.SZ,0.008890883988568328
2019-08-30,002285.SZ,0.006224313124133401
2019-08-30,002317.SZ,0.006739172104886592
2019-08-30,002368.SZ,0.009906481262823202
2019-08-30,002373.SZ,0.012267600597999404
2019-08-30,002382.SZ,0.005652394084508646
2019-08-30,002387.SZ,0.012679050899460472
2019-08-30,002399.SZ,0.020228703643675613
2019-08-30,002424.SZ,0.005042037129918046
2019-08-30,002426.SZ,0.004618978219268996
2019-08-30,002463.SZ,0.028436489634596402
2019-08-30,002470.SZ,0.006707716518699808
2019-08-30,002503.SZ,0.0038254268016729193
2019-08-30,002509.SZ,0.0027860818080845695
2019-08-30,002517.SZ,0.0033100139155082045
2019-08-30,002544.SZ,0.005083400601634895
2019-08-30,002572.SZ,0.009284936979216767
2019-08-30,002681.SZ,0.0036399309006899866
2019-08-30,002707.SZ,0.0021910157634458783
2019-08-30,002797.SZ,0.017214053937748677
2019-08-30,002926.SZ,0.013594711155101082
2019-08-30,300027.SZ,0.007728930861916608
2019-08-30,300055.SZ,0.0041343421901248335
2019-08-30,300113.SZ,0.0065299752934782004
2019-08-30,300197.SZ,0.004147986986811512
2019-08-30,300199.SZ,0.0034764429879592666
2019-08-30,300257.SZ,0.005939324889162357
2019-08-30,300287.SZ,0.0033633526661924922
2019-08-30,300297.SZ,0.004307855010655658
2019-08-30,300315.SZ,0.007039505860202231
2019-08-30,300376.SZ,0.007888081149171174
2019-08-30,300418.SZ,0.00599544096838893
2019-08-30,600006.SH,0.007317792619842312
2019-08-30,600008.SH,0.012598695607366256
2019-08-30,600026.SH,0.015219058278104674
2019-08-30,600058.SH,0.00676526026962087
2019-08-30,600062.SH,0.01087347528758808
2019-08-30,600143.SH,0.010924575012172267
2019-08-30,600166.SH,0.011031845426375713
2019-08-30,600183.SH,0.04325767219456466
2019-08-30,600201.SH,0.014321731511437015
2019-08-30,600329.SH,0.006299652061585232
2019-08-30,600376.SH,0.015415343632385305
2019-08-30,600392.SH,0.01078664476321831
2019-08-30,600393.SH,0.0019196567221921735
2019-08-30,600416.SH,0.004572910452296535
2019-08-30,600418.SH,0.00719330432897363
2019-08-30,600466.SH,0.013293183772631034
2019-08-30,600500.SH,0.010753020364293446
2019-08-30,600511.SH,0.0063529674078155116
2019-08-30,600580.SH,0.008840252353064302
2019-08-30,600584.SH,0.011429487099972047
2019-08-30,600597.SH,0.010611579447238286
2019-08-30,600633.SH,0.008586314027077237
2019-08-30,600640.SH,0.005508636126506691
2019-08-30,600657.SH,0.0045306576113273815
2019-08-30,600673.SH,0.014751905376104504
2019-08-30,600729.SH,0.008814663483348863
2019-08-30,600745.SH,0.02272525675271158
2019-08-30,600759.SH,0.0054260964187050585
2019-08-30,600763.SH,0.02473203265420629
2019-08-30,600787.SH,0.009129999493683646
2019-08-30,600839.SH,0.00975560054931814
2019-08-30,600848.SH,0.016771163653070163
2019-08-30,600862.SH,0.012226330744098587
2019-08-30,600863.SH,0.01413816257716741
2019-08-30,600909.SH,0.013490951408998841
2019-08-30,600978.SH,0.0038292027202528806
2019-08-30,601016.SH,0.007845563057723264
2019-08-30,601068.SH,0.0013574037220727329
2019-08-30,601326.SH,0.004088594284023816
2019-08-30,601777.SH,0.004112381010780638
2019-08-30,601872.SH,0.019472817794063117
2019-08-30,601966.SH,0.019285426132305536
2019-08-30,603515.SH,0.016641659007559092
2019-08-30,603556.SH,0.002059935218031603
2019-08-30,603650.SH,0.0015523004120822218
2019-08-30,603866.SH,0.02484780668669932
2019-09-30,000021.SZ,0.011354657759612904
2019-09-30,000066.SZ,0.02230862252238887
2019-09-30,000537.SZ,0.0017954254024098806
2019-09-30,000563.SZ,0.011311956981055511
2019-09-30,000564.SZ,0.003278475515828356
2019-09-30,000600.SZ,0.004079375484380448
2019-09-30,000636.SZ,0.00889453745742498
2019-09-30,000718.SZ,0.0058654275451557785
2019-09-30,000723.SZ,0.02398881136842199
2019-09-30,000813.SZ,0.0058445492945668216
2019-09-30,000829.SZ,0.0037048236958798614
2019-09-30,000877.SZ,0.006685095026625046
2019-09-30,000970.SZ,0.007003899733656151
2019-09-30,002019.SZ,0.007521724784844837
2019-09-30,002049.SZ,0.02150480640310603
2019-09-30,002056.SZ,0.007691833577471853
2019-09-30,002078.SZ,0.014045223401690244
2019-09-30,002221.SZ,0.008313668004723914
2019-09-30,002249.SZ,0.004464168516518782
2019-09-30,002250.SZ,0.008024830218059267
2019-09-30,002268.SZ,0.01568326692644802
2019-09-30,002340.SZ,0.012744342447135239
2019-09-30,002366.SZ,0.0027894578679298525
2019-09-30,002368.SZ,0.008304086366608596
2019-09-30,002382.SZ,0.005717821715667708
2019-09-30,002385.SZ,0.008665550192900941
2019-09-30,002387.SZ,0.012581662895655607
2019-09-30,002424.SZ,0.00524029509029156
2019-09-30,002426.SZ,0.0042920045319481915
2019-09-30,002463.SZ,0.028719224446658143
2019-09-30,002470.SZ,0.005650639157404075
2019-09-30,002503.SZ,0.003404578205285166
2019-09-30,002506.SZ,0.02361672442161049
2019-09-30,002544.SZ,0.0044458453694272435
2019-09-30,002583.SZ,0.007462915745108069
2019-09-30,002589.SZ,0.00647407680517524
2019-09-30,002640.SZ,0.005703733930351781
2019-09-30,002665.SZ,0.0049662741266255275
2019-09-30,002681.SZ,0.003279142064566813
2019-09-30,002797.SZ,0.015466221993487999
2019-09-30,002941.SZ,0.0011228568956588147
2019-09-30,300027.SZ,0.007262465098449214
2019-09-30,300055.SZ,0.003601605846443404
2019-09-30,300166.SZ,0.007268783425032503
2019-09-30,300197.SZ,0.0036569363349513505
2019-09-30,300257.SZ,0.006217059777555883
2019-09-30,300266.SZ,0.0036249836548015737
2019-09-30,300287.SZ,0.0030719009526349286
2019-09-30,300315.SZ,0.00855806920882477
2019-09-30,300316.SZ,0.012446825640438601
2019-09-30,300376.SZ,0.007052363381514786
2019-09-30,600026.SH,0.012765866416814575
2019-09-30,600058.SH,0.005708406714737005
2019-09-30,600079.SH,0.011000900903108969
2019-09-30,600166.SH,0.009039303511558584
2019-09-30,600183.SH,0.03941538759840386
2019-09-30,600291.SH,0.006625529176341489
2019-09-30,600317.SH,0.011505464411688773
2019-09-30,600373.SH,0.012494942127495957
2019-09-30,600376.SH,0.014543329719366248
2019-09-30,600380.SH,0.013200511740016664
2019-09-30,600392.SH,0.009082143154436489
2019-09-30,600416.SH,0.004636394990033604
2019-09-30,600418.SH,0.006940917821088001
2019-09-30,600466.SH,0.012452310781098819
2019-09-30,600478.SH,0.004102149232944391
2019-09-30,600525.SH,0.005757085602292433
2019-09-30,600536.SH,0.024648208594372507
2019-09-30,600549.SH,0.013091503248414862
2019-09-30,600580.SH,0.00744652975528767
2019-09-30,600584.SH,0.011764862962404908
2019-09-30,600597.SH,0.008883150583143009
2019-09-30,600640.SH,0.006167138054331873
2019-09-30,600664.SH,0.00664921942942081
2019-09-30,600699.SH,0.015654035986980275
2019-09-30,600745.SH,0.03127807728072999
2019-09-30,600763.SH,0.022819296061071196
2019-09-30,600779.SH,0.015365267632475884
2019-09-30,600839.SH,0.008586258665888675
2019-09-30,600845.SH,0.02068446542968228
2019-09-30,600848.SH,0.014335172102918986
2019-09-30,600862.SH,0.009372369584306255
2019-09-30,600863.SH,0.012018151483018522
2019-09-30,600909.SH,0.011556497049476878
2019-09-30,600978.SH,0.003335868139495903
2019-09-30,601068.SH,0.0011834156258340321
2019-09-30,601200.SH,0.006730059293606783
2019-09-30,601678.SH,0.005672524174316742
2019-09-30,601689.SH,0.00860438045971547
2019-09-30,601777.SH,0.0030543554457382566
2019-09-30,601872.SH,0.017551339198133675
2019-09-30,601880.SH,0.01084974709023182
2019-09-30,601966.SH,0.016980467976509463
2019-09-30,603000.SH,0.015507672993160786
2019-09-30,603198.SH,0.012125632467094694
2019-09-30,603515.SH,0.013800752765429133
2019-09-30,603556.SH,0.0021722545657668606
2019-09-30,603650.SH,0.0013894902774736167
2019-09-30,603866.SH,0.02223314976419068
2019-09-30,603888.SH,0.0024444147475380347
2019-10-31,000021.SZ,0.010572241393778718
2019-10-31,000028.SZ,0.010141798469353733
2019-10-31,000066.SZ,0.025516266019981592
2019-10-31,000158.SZ,0.007595860166356851
2019-10-31,000547.SZ,0.007655431655897587
2019-10-31,000564.SZ,0.003150560621840319
2019-10-31,000636.SZ,0.007961283852197588
2019-10-31,000690.SZ,0.008360526032100642
2019-10-31,000723.SZ,0.021425360238242375
2019-10-31,000758.SZ,0.005670328504432073
2019-10-31,000829.SZ,0.003965876403691251
2019-10-31,000877.SZ,0.006301390093633434
2019-10-31,000970.SZ,0.006677150352659327
2019-10-31,002019.SZ,0.0074586759404429714
2019-10-31,002048.SZ,0.0053863309792949385
2019-10-31,002049.SZ,0.02185721816241892
2019-10-31,002056.SZ,0.007573503170282181
2019-10-31,002075.SZ,0.010288887693528544
2019-10-31,002078.SZ,0.014728166414102182
2019-10-31,002127.SZ,0.014663500925455824
2019-10-31,002183.SZ,0.006900741538402305
2019-10-31,002250.SZ,0.00871639846961834
2019-10-31,002254.SZ,0.004438281145748788
2019-10-31,002266.SZ,0.004958661454383015
2019-10-31,002268.SZ,0.01465161492754271
2019-10-31,002366.SZ,0.0026485187099863274
2019-10-31,002368.SZ,0.009217945131559284
2019-10-31,002371.SZ,0.022920307475767013
2019-10-31,002372.SZ,0.013391911398715156
2019-10-31,002382.SZ,0.006070999834084204
2019-10-31,002385.SZ,0.009351662608081837
2019-10-31,002387.SZ,0.011286816268317233
2019-10-31,002399.SZ,0.014736019662723348
2019-10-31,002463.SZ,0.025907867201226217
2019-10-31,002470.SZ,0.005839972824646772
2019-10-31,002503.SZ,0.003409123526443137
2019-10-31,002505.SZ,0.006908000487127815
2019-10-31,002506.SZ,0.02302494670739498
2019-10-31,002517.SZ,0.0029432773082340865
2019-10-31,002583.SZ,0.0066706838037946916
2019-10-31,002589.SZ,0.005947130755832517
2019-10-31,002640.SZ,0.005949826330359242
2019-10-31,002707.SZ,0.0018667879472387063
2019-10-31,002745.SZ,0.005619402663373377
2019-10-31,002831.SZ,0.004250185228773728
2019-10-31,300027.SZ,0.0068527447468293414
2019-10-31,300115.SZ,0.009474272336554634
2019-10-31,300266.SZ,0.003724562346059966
2019-10-31,300274.SZ,0.0074349039446167395
2019-10-31,300315.SZ,0.008389321277044916
2019-10-31,300316.SZ,0.012521262051579416
2019-10-31,600026.SH,0.011324101511770877
2019-10-31,600058.SH,0.0057105781723652375
2019-10-31,600259.SH,0.005292792420717971
2019-10-31,600291.SH,0.006480613962166204
2019-10-31,600317.SH,0.011952856651377193
2019-10-31,600373.SH,0.011591465714828407
2019-10-31,600380.SH,0.012724385265916058
2019-10-31,600392.SH,0.008402127024796547
2019-10-31,600416.SH,0.005005448421168394
2019-10-31,600418.SH,0.00656363907258907
2019-10-31,600458.SH,0.004015613644958635
2019-10-31,600511.SH,0.004926533885023813
2019-10-31,600521.SH,0.016663956824225782
2019-10-31,600525.SH,0.005773977236233947
2019-10-31,600536.SH,0.02412928326350109
2019-10-31,600563.SH,0.0067782025599170855
2019-10-31,600575.SH,0.007341230961063374
2019-10-31,600584.SH,0.01299825846783077
2019-10-31,600598.SH,0.012048864384520635
2019-10-31,600640.SH,0.006480182387241977
2019-10-31,600699.SH,0.013504191629001554
2019-10-31,600745.SH,0.033905092047113464
2019-10-31,600748.SH,0.008286946045019448
2019-10-31,600763.SH,0.022549153040932454
2019-10-31,600823.SH,0.01069541712215214
2019-10-31,600848.SH,0.015175943085483793
2019-10-31,600862.SH,0.009185612387236105
2019-10-31,600863.SH,0.011342213508590862
2019-10-31,600909.SH,0.012043487385464702
2019-10-31,601068.SH,0.0011493547732020356
2019-10-31,601100.SH,0.02428040523696785
2019-10-31,601200.SH,0.0068639798448567385
2019-10-31,601615.SH,0.0024302337733117054
2019-10-31,601689.SH,0.009279497620752206
2019-10-31,601699.SH,0.014836130895146318
2019-10-31,601777.SH,0.0027009303007841626
2019-10-31,601880.SH,0.011110365799297525
2019-10-31,601966.SH,0.017803668374120927
2019-10-31,603000.SH,0.015841063718705237
2019-10-31,603056.SH,0.001889498693251267
2019-10-31,603233.SH,0.0032587373528471892
2019-10-31,603377.SH,0.01045847541375318
2019-10-31,603515.SH,0.013817401824009675
2019-10-31,603556.SH,0.0019654346549188104
2019-10-31,603650.SH,0.001277964100621453
2019-10-31,603816.SH,0.01466109542587817
2019-10-31,603866.SH,0.0206506478742625
2019-10-31,603883.SH,0.012885058487705856
2019-10-31,603888.SH,0.00697338055064871
2019-11-29,000021.SZ,0.010307670947974391
2019-11-29,000028.SZ,0.009837937594956436
2019-11-29,000426.SZ,0.003951624501842941
2019-11-29,000563.SZ,0.011565057996088781
2019-11-29,000564.SZ,0.003293711921213812
2019-11-29,000636.SZ,0.008701502486991803
2019-11-29,000690.SZ,0.00875398829859618
2019-11-29,000723.SZ,0.023029249404513282
2019-11-29,000732.SZ,0.010314928064383378
2019-11-29,000758.SZ,0.005846171709825007
2019-11-29,000813.SZ,0.008961439202004547
2019-11-29,000826.SZ,0.007469551998411938
2019-11-29,000877.SZ,0.006780492460589093
2019-11-29,000970.SZ,0.006996292713078101
2019-11-29,002019.SZ,0.008237266949435199
2019-11-29,002048.SZ,0.005704621287746718
2019-11-29,002056.SZ,0.00807313883186229
2019-11-29,002078.SZ,0.017032745428713053
2019-11-29,002127.SZ,0.015415288119983151
2019-11-29,002152.SZ,0.013754727938036247
2019-11-29,002183.SZ,0.006341627508781478
2019-11-29,002266.SZ,0.004933614977867261
2019-11-29,002268.SZ,0.014111939334611856
2019-11-29,002366.SZ,0.0025038004565679176
2019-11-29,002368.SZ,0.010141343704216942
2019-11-29,002372.SZ,0.012672464638417473
2019-11-29,002373.SZ,0.011658520858931773
2019-11-29,002382.SZ,0.005698705638310303
2019-11-29,002385.SZ,0.008688381034090708
2019-11-29,002387.SZ,0.012782347643438371
2019-11-29,002399.SZ,0.0157799765455862
2019-11-29,002419.SZ,0.008531510032926784
2019-11-29,002424.SZ,0.004422823938983925
2019-11-29,002426.SZ,0.00387994031864752
2019-11-29,002434.SZ,0.00641315775314398
2019-11-29,002463.SZ,0.027833313858849233
2019-11-29,002505.SZ,0.006795505162008893
2019-11-29,002506.SZ,0.022818059986591196
2019-11-29,002509.SZ,0.002219819961937524
2019-11-29,002517.SZ,0.0031433649943973596
2019-11-29,002573.SZ,0.004870126204919563
2019-11-29,002583.SZ,0.006819351020269933
2019-11-29,002589.SZ,0.006136265775248425
2019-11-29,002640.SZ,0.0059598372118833155
2019-11-29,002745.SZ,0.006632564572575636
2019-11-29,002831.SZ,0.004571096356766294
2019-11-29,300027.SZ,0.007100142781932742
2019-11-29,300055.SZ,0.0043339132673429325
2019-11-29,300166.SZ,0.0070759084113791
2019-11-29,300197.SZ,0.003873101036213597
2019-11-29,300199.SZ,0.002484088955533815
2019-11-29,300266.SZ,0.0038464842789600363
2019-11-29,300274.SZ,0.008049901398512306
2019-11-29,300315.SZ,0.010350553908572941
2019-11-29,300316.SZ,0.011949538557352698
2019-11-29,300376.SZ,0.007258699779838148
2019-11-29,600058.SH,0.005751733901040201
2019-11-29,600201.SH,0.015512709409958319
2019-11-29,600259.SH,0.006714445370846712
2019-11-29,600291.SH,0.0065863755922796596
2019-11-29,600380.SH,0.013950889993697304
2019-11-29,600392.SH,0.008558266068172032
2019-11-29,600416.SH,0.004180817432795803
2019-11-29,600458.SH,0.003931077332858713
2019-11-29,600511.SH,0.004972099686096729
2019-11-29,600521.SH,0.017219744458605187
2019-11-29,600536.SH,0.0245726694650303
2019-11-29,600549.SH,0.012481653789805466
2019-11-29,600563.SH,0.006910754034920071
2019-11-29,600575.SH,0.007406876902152519
2019-11-29,600598.SH,0.01209292158458477
2019-11-29,600623.SH,0.009105042141855074
2019-11-29,600640.SH,0.007975717541887122
2019-11-29,600643.SH,0.009082611054772757
2019-11-29,600649.SH,0.009777754841706164
2019-11-29,600699.SH,0.014582698946515931
2019-11-29,600745.SH,0.04526615364473644
2019-11-29,600823.SH,0.010696549761607391
2019-11-29,600848.SH,0.013430503434228754
2019-11-29,600862.SH,0.009823569970550769
2019-11-29,600909.SH,0.01184449362993779
2019-11-29,601068.SH,0.0011322787594758514
2019-11-29,601100.SH,0.02820218062420291
2019-11-29,601200.SH,0.006958013256625858
2019-11-29,601678.SH,0.0053775232590580905
2019-11-29,601689.SH,0.01076728832054346
2019-11-29,601699.SH,0.015174410498569761
2019-11-29,601777.SH,0.0026957328595340405
2019-11-29,601966.SH,0.018050574331124777
2019-11-29,603000.SH,0.015059396199118268
2019-11-29,603056.SH,0.0017295541007765701
2019-11-29,603233.SH,0.0031220701225103875
2019-11-29,603369.SH,0.027753558882556546
2019-11-29,603377.SH,0.007969706596982712
2019-11-29,603515.SH,0.014465412216673745
2019-11-29,603556.SH,0.0054450364329234995
2019-11-29,603568.SH,0.014923050375676726
2019-11-29,603866.SH,0.020933482150645714
2019-11-29,603883.SH,0.013387473865217901
2019-11-29,603888.SH,0.00771592743528668
2019-12-31,000021.SZ,0.012034105894994498
2019-12-31,000158.SZ,0.0071995912583830875
2019-12-31,000547.SZ,0.007572320125506948
2019-12-31,000564.SZ,0.0032236978794692884
2019-12-31,000636.SZ,0.008963245006700715
2019-12-31,000685.SZ,0.006943932742632607
2019-12-31,000690.SZ,0.007918084483210517
2019-12-31,000732.SZ,0.010281211053178732
2019-12-31,000758.SZ,0.005799756657742468
2019-12-31,000813.SZ,0.008518364222848747
2019-12-31,000826.SZ,0.007351090110562423
2019-12-31,000877.SZ,0.007012856987410156
2019-12-31,000967.SZ,0.004754293540006906
2019-12-31,000970.SZ,0.007699947653885279
2019-12-31,000980.SZ,0.002454792453364074
2019-12-31,002019.SZ,0.008851755838075176
2019-12-31,002048.SZ,0.0056653644669010916
2019-12-31,002056.SZ,0.008956722419633962
2019-12-31,002127.SZ,0.013911131620575489
2019-12-31,002180.SZ,0.022187151474469806
2019-12-31,002183.SZ,0.006002629288468191
2019-12-31,002203.SZ,0.012582541153926883
2019-12-31,002223.SZ,0.011844547411064828
2019-12-31,002266.SZ,0.00453669465600676
2019-12-31,002268.SZ,0.014045214492854936
2019-12-31,002366.SZ,0.0023392283489009555
2019-12-31,002368.SZ,0.010596043554689452
2019-12-31,002372.SZ,0.012528343162423756
2019-12-31,002382.SZ,0.005227517318174716
2019-12-31,002385.SZ,0.009314590547152125
2019-12-31,002387.SZ,0.011416679148118928
2019-12-31,002399.SZ,0.016362212251196422
2019-12-31,002419.SZ,0.008511841635781992
2019-12-31,002424.SZ,0.004262678756037478
2019-12-31,002426.SZ,0.004485441915158518
2019-12-31,002434.SZ,0.007482483256216406
2019-12-31,002463.SZ,0.025214035332437233
2019-12-31,002505.SZ,0.006454940442123007
2019-12-31,002583.SZ,0.005924418762516223
2019-12-31,002589.SZ,0.006011976088491683
2019-12-31,002640.SZ,0.006125643935683849
2019-12-31,002670.SZ,0.013870315019034051
2019-12-31,002745.SZ,0.006699470213960625
2019-12-31,002831.SZ,0.015615409653635969
2019-12-31,300027.SZ,0.0068850949727005525
2019-12-31,300159.SZ,0.0028806568699740022
2019-12-31,300166.SZ,0.007150907206462165
2019-12-31,300199.SZ,0.0023350592726314842
2019-12-31,300251.SZ,0.022088909209474684
2019-12-31,300274.SZ,0.007608295219122547
2019-12-31,300285.SZ,0.010867907673358362
2019-12-31,300315.SZ,0.010788695224238407
2019-12-31,600008.SH,0.012577901375497955
2019-12-31,600058.SH,0.005780706668917609
2019-12-31,600259.SH,0.007056296072411422
2019-12-31,600291.SH,0.006607750536032257
2019-12-31,600376.SH,0.01382458966640114
2019-12-31,600380.SH,0.01348803762238979
2019-12-31,600392.SH,0.008747528931338393
2019-12-31,600486.SH,0.014301545440261784
2019-12-31,600511.SH,0.005094940692805528
2019-12-31,600515.SH,0.0049733045304854225
2019-12-31,600521.SH,0.014517463245121013
2019-12-31,600536.SH,0.02384119886279972
2019-12-31,600557.SH,0.005698831390438444
2019-12-31,600563.SH,0.007481609095063129
2019-12-31,600575.SH,0.006716038929973492
2019-12-31,600623.SH,0.008327124659778161
2019-12-31,600699.SH,0.014892343893545247
2019-12-31,600728.SH,0.010326062244658367
2019-12-31,600745.SH,0.03963789609099205
2019-12-31,600765.SH,0.005351863380069978
2019-12-31,600808.SH,0.012319620376287645
2019-12-31,600823.SH,0.011350848088960664
2019-12-31,600862.SH,0.010322767329542173
2019-12-31,600881.SH,0.006914345749752488
2019-12-31,600885.SH,0.017252579007391085
2019-12-31,600895.SH,0.015943623545108376
2019-12-31,600909.SH,0.017774587702228273
2019-12-31,601068.SH,0.0011023306629144621
2019-12-31,601100.SH,0.029505964865526646
2019-12-31,601200.SH,0.006523757097835538
2019-12-31,601615.SH,0.0022819438960951072
2019-12-31,601689.SH,0.0122881505747697
2019-12-31,601699.SH,0.014603601740301541
2019-12-31,601880.SH,0.010559665002080033
2019-12-31,601966.SH,0.018502831186073015
2019-12-31,603000.SH,0.014713880531945622
2019-12-31,603056.SH,0.0016260675071085105
2019-12-31,603233.SH,0.002930100769666619
2019-12-31,603486.SH,0.002451060457671241
2019-12-31,603515.SH,0.014247616421421203
2019-12-31,603556.SH,0.005356287980368869
2019-12-31,603568.SH,0.014478125993223583
2019-12-31,603712.SH,0.005958040345334539
2019-12-31,603806.SH,0.017078688181054753
2019-12-31,603866.SH,0.01878653010189397
2019-12-31,603883.SH,0.011504969424599828
2019-12-31,603888.SH,0.00736413528469593
2019-12-31,603983.SH,0.0016550089655985175
2020-01-23,000008.SZ,0.006015945411373165
2020-01-23,000028.SZ,0.012008699061869512
2020-01-23,000066.SZ,0.023309369635729705
2020-01-23,000158.SZ,0.007263165840223142
2020-01-23,000426.SZ,0.00488894726941336
2020-01-23,000513.SZ,0.014917304905927941
2020-01-23,000564.SZ,0.0028462903613609637
2020-01-23,000636.SZ,0.009654279945422409
2020-01-23,000690.SZ,0.008156583219248328
2020-01-23,000717.SZ,0.006706735174450715
2020-01-23,000718.SZ,0.005121854850899648
2020-01-23,000758.SZ,0.006498147922739916
2020-01-23,000813.SZ,0.008935163762969987
2020-01-23,000826.SZ,0.006908491614406392
2020-01-23,000967.SZ,0.008094610927093149
2020-01-23,000970.SZ,0.007557385732052519
2020-01-23,000980.SZ,0.002105091187476037
2020-01-23,002019.SZ,0.009570000268018615
2020-01-23,002048.SZ,0.006524382199770462
2020-01-23,002056.SZ,0.010463285650681381
2020-01-23,002065.SZ,0.025792683200077837
2020-01-23,002075.SZ,0.008971594758997312
2020-01-23,002078.SZ,0.015757131761811483
2020-01-23,002092.SZ,0.008782641966196167
2020-01-23,002127.SZ,0.01284014414873952
2020-01-23,002176.SZ,0.0038494363164641035
2020-01-23,002180.SZ,0.025798227047299387
2020-01-23,002183.SZ,0.005653595597081816
2020-01-23,002249.SZ,0.004146203738088145
2020-01-23,002250.SZ,0.009924014512023275
2020-01-23,002266.SZ,0.004939039888950932
2020-01-23,002268.SZ,0.013747751136724624
2020-01-23,002280.SZ,0.004165561004636722
2020-01-23,002366.SZ,0.0021210825467829594
2020-01-23,002368.SZ,0.011131979222690186
2020-01-23,002372.SZ,0.011577466945850413
